data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,BDRX,BDRX,TSLA34,TESLA INC,DRN,1200778240,3.238,,
2026-06-04,BDRX,BDRX,TMOS34,THERMFISCHER,DRN,178378272,0.360,,
2026-06-04,BDRX,BDRX,TMCO34,TOYOTAMO,DRN,252719840,0.577,,
2026-06-04,BDRX,BDRX,T2TD34,TRADE DESK,DRN,426989100,0.020,,
2026-06-04,BDRX,BDRX,RIGG34,TRANSOCEAN,DRN,11067510,0.014,,
2026-06-04,BDRX,BDRX,U1BE34,UBER TECH IN,DRN,81717840,0.298,,
2026-06-04,BDRX,BDRX,UNHH34,UNITEDHEALTH,DRN,635373060,0.698,,
2026-06-04,BDRX,BDRX,U2ST34,UNITY SOFTWR,DRN,87266000,0.026,,
2026-06-04,BDRX,BDRX,U2PS34,UPSTART HOLD,DRN,19612256,0.006,,
2026-06-04,BDRX,BDRX,VERZ34,VERIZON,DRN,250800000,0.395,,
2026-06-04,BDRX,BDRX,VISA34,VISA INC,DRN,19200000,0.061,,
2026-06-04,BDRX,BDRX,V1OD34,VODAFONE GRO,DRN ED,46153040,0.070,,
2026-06-04,BDRX,BDRX,WALM34,WAL MART,DRN,1275584480,1.893,,
2026-06-04,BDRX,BDRX,DISB34,WALT DISNEY,DRN,17700000,0.024,,
2026-06-04,BDRX,BDRX,WFCO34,WELLS FARGO,DRN,123425440,0.492,,
