data_captura,data_referencia,tipo_ativo,codigo,isin,limite_quantidade
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1AH34,BRC1AHBDR006,239000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1BL34,BRC1BLBDR006,487000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1BO34,BRC1BOBDR000,312000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1BR34,BRC1BRBDR003,283000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1BS34,BRC1BSBDR001,2892000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1CI34,BRC1CIBDR000,1406000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1CJ34,BRC1CJBDR008,3999000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1CL34,BRC1CLBDR004,1578000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1CO34,BRC1COBDR008,242000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1DN34,BRC1DNBDR008,227000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1DP34,BRC1DPBDR003,1979000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1DW34,BRC1DWBDR009,3804000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1FG34,BRC1FGBDR007,857000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1FI34,BRC1FIBDR003,390000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1GP34,BRC1GPBDR006,47961000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1HK34,BRC1HKBDR005,318000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1HR34,BRC1HRBDR000,7382000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1IC34,BRC1ICBDR000,445000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1MA34,BRC1MABDR006,1296000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1MG34,BRC1MGBDR003,13996000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1MI34,BRC1MIBDR009,465000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1MS34,BRC1MSBDR008,1128000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1NC34,BRC1NCBDR000,613000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1NP34,BRC1NPBDR002,960000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1NS34,BRC1NSBDR006,1302000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1OG34,BRC1OGBDR009,1455000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1OO34,BRC1OOBDR003,4162000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1PB34,BRC1PBBDR007,1049000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1PR34,BRC1PRBDR003,1344000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1RH34,BRC1RHBDR000,2270000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1RR34,BRC1RRBDR009,2021000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1TA34,BRC1TABDR001,855000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C1TV34,BRC1TVBDR007,2000000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2AC34,BRC2ACBDR005,61349000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2CA34,BRC2CABDR005,456000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2EM34,BRC2EMBDR006,5133000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2GN34,BRC2GNBDR009,6915000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2HD34,BRC2HDBDR008,6022000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2HP34,BRC2HPBDR002,24330000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2OU34,BRC2OUBDR008,1548000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2PR34,BRC2PRBDR001,2869000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2PT34,BRC2PTBDR007,4334000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2RS34,BRC2RSBDR005,7465000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2RW34,BRC2RWBDR007,1651000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2SW34,BRC2SWBDR005,3803000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,C2ZR34,BRC2ZRBDR000,12610000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CAML3,BRCAMLACNOR3,4685000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CAON34,BRCAONBDR009,810000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CAPE11,BRCAPECTF020,42239000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CAPH34,BRCAPHBDR008,1673000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CATP34,BRCATPBDR003,1614000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CBAV3,BRCBAVACNOR5,12544000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CEAB3,BRCEABACNOR1,9830000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CHCM34,BRCHCMBDR001,4988000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CHDC34,BRCHDCBDR000,372000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CHIP11,BRCHIPCTF000,151000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CHME34,BRCHMEBDR007,489000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CHVX34,BRCHVXBDR008,2602000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CINF34,BRCINFBDR000,538000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CLOV34,BRCLOVBDR009,3128000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CLXC34,BRCLXCBDR000,1084000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CMCS34,BRCMCSBDR008,5070000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CMIG4,BRCMIGACNPR3,37164000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CMIN3,BRCMINACNOR2,19365000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CNIC34,BRCNICBDR007,8032000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COCA34,BRCOCABDR002,3016000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COGN3,BRCOGNACNOR2,148373000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COLG34,BRCOLGBDR000,2668000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COPH34,BRCOPHBDR009,5024000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COTY34,BRCOTYBDR006,8143000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,COWC34,BRCOWCBDR006,1402000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CPAY34,BRCPAYBDR003,510000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CPFE3,BRCPFEACNOR0,4812000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CPLE3,BRCPLEACNOR8,14171000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CPLE6,BRCPLEACNPB9,41177000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CPRL34,BRCPRLBDR004,1907000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CRDA34,BRCRDABDR003,409000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CRIN34,BRCRINBDR005,1662000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CRIP34,BRCRIPBDR000,558000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CSAN3,BRCSANACNOR6,51357000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CSCO34,BRCSCOBDR004,2669000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CSMG3,BRCSMGACNOR5,4516000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CSNA3,BRCSNAACNOR6,32037000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CSXC34,BRCSXCBDR005,2324000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CTGP34,BRCTGPBDR000,2826000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CTSH34,BRCTSHBDR002,439000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CURY3,BRCURYACNOR3,5430000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CVCB3,BRCVCBACNOR1,51142000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CVSH34,BRCVSHBDR008,5625000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CXSE3,BRCXSEACNOR7,11818000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,CYRE3,BRCYREACNOR7,15031000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1DG34,BRD1DGBDR001,3076000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1EL34,BRD1ELBDR009,308000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1EX34,BRD1EXBDR004,20811000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1HI34,BRD1HIBDR008,280000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1LR34,BRD1LRBDR001,834000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1OC34,BRD1OCBDR007,8130000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1OM34,BRD1OMBDR006,1252000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1OV34,BRD1OVBDR007,427000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1OW34,BRD1OWBDR005,5007000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1RI34,BRD1RIBDR007,665000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1TE34,BRD1TEBDR002,1062000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1VN34,BRD1VNBDR009,1130000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D1XC34,BRD1XCBDR008,737000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2AR34,BRD2ARBDR002,6775000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2AS34,BRD2ASBDR000,2539000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2KN34,BRD2KNBDR000,6013000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2KS34,BRD2KSBDR009,1994000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2NL34,BRD2NLBDR008,3318000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2OC34,BRD2OCBDR005,4045000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2OX34,BRD2OXBDR001,2684000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2PZ34,BRD2PZBDR003,3616000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,D2TC34,BRD2TCBDR004,5261000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DBAG34,BRDBAGBDR008,1271000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DDNB34,BRDDNBBDR008,514000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DEAI34,BRDEAIBDR008,721000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DEEC34,BRDEECBDR003,2072000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DEOP34,BRDEOPBDR004,5487000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DGCO34,BRDGCOBDR007,8330000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DHER34,BRDHERBDR004,5421000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DIRR3,BRDIRRACNOR0,5059000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DISB34,BRDISBBDR006,4836000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DLTR34,BRDLTRBDR004,783000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DOLL39,BRDOLLBDR008,3456000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DUKB34,BRDUKBBDR008,300000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DUOL34,BRDUOLBDR009,2949000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DVAI34,BRDVAIBDR002,255000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,DXCO3,BRDXCOACNOR8,6387000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1CL34,BRE1CLBDR002,551000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1CO34,BRE1COBDR006,2674000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1DI34,BRE1DIBDR006,635000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1DU34,BRE1DUBDR001,10433000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1IX34,BRE1IXBDR004,1242000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1LV34,BRE1LVBDR002,459000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1MN34,BRE1MNBDR007,935000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1MR34,BRE1MRBDR008,300000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1OG34,BRE1OGBDR007,631000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1QN34,BRE1QNBDR008,2916000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1QR34,BRE1QRBDR009,1043000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1RI34,BRE1RIBDR006,8250000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1SE34,BRE1SEBDR003,1232000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1SS34,BRE1SSBDR003,1320000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1TN34,BRE1TNBDR002,1551000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1TR34,BRE1TRBDR003,857000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1VE34,BRE1VEBDR007,388000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1VR34,BRE1VRBDR009,1043000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1WL34,BRE1WLBDR000,1833000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1XC34,BRE1XCBDR007,806000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1XP34,BRE1XPBDR009,612000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E1XR34,BRE1XRBDR005,955000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2AG34,BRE2AGBDR004,2551000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2EF34,BRE2EFBDR008,32987000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2LS34,BRE2LSBDR006,5415000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2NO34,BRE2NOBDR001,1542000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2NP34,BRE2NPBDR008,22347000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2NT34,BRE2NTBDR000,8156000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2PA34,BRE2PABDR005,11702000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2ST34,BRE2STBDR009,4494000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2TS34,BRE2TSBDR009,11363000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2XA34,BRE2XABDR009,6309000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,E2XE34,BRE2XEBDR001,1636000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EAIN34,BREAINBDR007,478000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EBAY34,BREBAYBDR009,935000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ECOR3,BRECORACNOR8,12417000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EFXB31,BREFXBBDR000,208000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EGIE3,BREGIEACNOR9,4119000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ELCI34,BRELCIBDR007,12801000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ELET3,BRELETACNOR6,20602000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ELET6,BRELETACNPB7,3594000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EMBR3,BREMBRACNOR4,14468000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ENEV3,BRENEVACNOR8,21267000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,ENGI11,BRENGICDAM16,6929000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EQIX34,BREQIXBDR002,3156000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EQTL3,BREQTLACNOR0,20998000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EVEN3,BREVENACNOR8,2922000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EWBZ11,BREWBZCTF009,54421000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EXGR34,BREXGRBDR004,417000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EXPB31,BREXPBBDR009,550000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EXXO34,BREXXOBDR006,2803000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,EZTC3,BREZTCACNOR0,5574000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1AN34,BRF1ANBDR001,503000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1BH34,BRF1BHBDR001,677000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1EC34,BRF1ECBDR006,874000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1FI34,BRF1FIBDR000,551000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1IS34,BRF1ISBDR003,439000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1LS34,BRF1LSBDR007,732000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1MC34,BRF1MCBDR009,1788000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1NI34,BRF1NIBDR004,7238000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1RA34,BRF1RABDR002,1629000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1SL34,BRF1SLBDR007,13096000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1TN34,BRF1TNBDR001,665000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1TV34,BRF1TVBDR004,971000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F1UN34,BRF1UNBDR009,4223000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2IC34,BRF2ICBDR005,975000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2IV34,BRF2IVBDR005,13234000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2NV34,BRF2NVBDR005,37807000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2RS34,BRF2RSBDR002,4556000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2RT34,BRF2RTBDR000,5305000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,F2VR34,BRF2VRBDR006,4773000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FASL34,BRFASLBDR007,858000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FCXO34,BRFCXOBDR007,2738000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FDMO34,BRFDMOBDR008,3362000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FDXB34,BRFDXBBDR002,163000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FFTD34,BRFFTDBDR001,951000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FLRY3,BRFLRYACNOR5,8891000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FMXB34,BRFMXBBDR003,266000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FOXC34,BRFOXCBDR007,624000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,FSLR34,BRFSLRBDR001,449000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1AR34,BRG1ARBDR001,350000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1DS34,BRG1DSBDR003,14180000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1FI34,BRG1FIBDR009,3095000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1LL34,BRG1LLBDR001,5847000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1LO34,BRG1LOBDR005,7002000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1LW34,BRG1LWBDR008,738000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1MI34,BRG1MIBDR005,663000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1PC34,BRG1PCBDR001,532000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1PI34,BRG1PIBDR008,1859000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1RM34,BRG1RMBDR006,355000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1SK34,BRG1SKBDR008,4452000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G1WW34,BRG1WWBDR005,1308000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G2DD34,BRG2DDBDR003,1892000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G2EV34,BRG2EVBDR003,1485000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G2ME34,BRG2MEBDR002,4752000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G2NT34,BRG2NTBDR008,3184000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,G2WR34,BRG2WRBDR003,2095000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GDBR34,BRGDBRBDR002,129000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GDXB39,BRGDXBBDR000,2101000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GEHC34,BRGEHCBDR009,3857000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GEOO34,BRGEOOBDR000,143000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GGBR4,BRGGBRACNPR8,29118000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GGPS3,BRGGPSACNOR9,6898000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GILD34,BRGILDBDR000,654000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GLDX11,BRGLDXCTF016,115000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GLEN34,BRGLENBDR008,4704000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GMAT3,BRGMATACNOR7,9894000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GMCO34,BRGMCOBDR008,2944000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GOAT11,BRGOATCTF006,4900000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GOAU4,BRGOAUACNPR8,23972000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GOGL34,BRGOGLBDR001,3024000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GOGL35,BRGOGLBDR019,2445000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GPUS11,BRGPUSCTF003,270000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GRND3,BRGRNDACNOR3,4100000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GSGI34,BRGSGIBDR008,1752000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,GUAR3,BRGUARACNOR4,3514000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1AS34,BRH1ASBDR008,1062000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1BA34,BRH1BABDR004,2334000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1BI34,BRH1BIBDR007,3121000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1CA34,BRH1CABDR002,1942000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1DB34,BRH1DBBDR008,2369000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1EI34,BRH1EIBDR001,1187000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1ES34,BRH1ESBDR000,531000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1FC34,BRH1FCBDR001,981000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1HH34,BRH1HHBDR006,1300000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1IG34,BRH1IGBDR006,390000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1II34,BRH1IIBDR002,12171000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1LT34,BRH1LTBDR003,3471000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1OG34,BRH1OGBDR004,1050000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1OL34,BRH1OLBDR004,447000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1PE34,BRH1PEBDR006,2000000.0
2025-01-01,2025-06-01,Ações_BDRs_ETFs_Units,H1RB34,BRH1RBBDR008,613000.0
