data_captura,data_referencia,periodo,classe,segmento_investidor,tipo_metodologia,metrica,prazo,valor,data
2026-07-21,2026-05-31,05/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_97,2,0.0048,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,21,0.0185,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.0067,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_97,21,0.017,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,42,0.0304,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,2,0.0039,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,2,0.0042,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0199,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_97,42,0.0361,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_94,3,0.0073,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_97,42,0.8215,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0026,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,63,0.1037,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.0103,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,1,0.0009,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,1,0.0012,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,2,0.0017,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,1,0.0008,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0048,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,63,0.1806,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,4,0.0341,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,4,0.0049,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,42,0.106,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,126,1.0,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,4,0.0227,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,5,0.0619,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,126,0.3834,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.0298,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.157,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_94,42,0.122,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,EFPC,Resgate Dados Detalhados,media_simples,3,0.0027,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,5,0.0153,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,10,0.0256,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,media_simples,5,0.0295,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.1098,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_97,1,0.0093,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,21,0.0352,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,1,0.0006,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_94,5,0.0265,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,1,0.0036,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.0035,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.003,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,4,0.0163,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,5,0.0051,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,1,0.0011,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,42,0.1052,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,63,0.0044,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,media_simples,5,0.0027,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,media_simples,42,0.07,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_94,21,0.0325,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,5,0.0281,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,21,0.1148,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,3,0.041,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,4,0.0041,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_97,63,0.4504,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,10,0.0235,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,2,0.0063,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,10,0.028,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_97,4,0.0024,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,21,0.0124,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0082,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,4,0.0029,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,126,0.065,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_97,5,0.0315,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.0053,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,3,0.0034,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.0618,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,media_simples,42,0.0972,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.0026,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,2,0.0006,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,4,0.0054,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,63,0.0923,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.0278,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0145,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.1092,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,5,0.0144,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,5,0.0034,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.0242,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,5,0.002,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0081,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.0082,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,63,0.0577,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,63,0.0891,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,126,0.327,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,media_simples,1,0.0059,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PJ,Resgate Dados Detalhados,media_simples,10,0.0248,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0042,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,3,0.0031,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,3,0.0062,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_97,63,0.3507,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.0042,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,4,0.0035,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,10,0.0072,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,OUTROS,Resgate Dados Detalhados,media_simples,63,0.2062,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,42,0.1036,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,42,0.1846,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0017,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,media_simples,2,0.0011,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,1,0.0025,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_97,4,0.0321,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.1256,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_97,2,0.0013,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,2,0.006,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_94,4,0.0265,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,1,0.0103,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,3,0.0026,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,63,0.0744,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.0406,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,126,1.0,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,63,0.1613,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,5,0.0649,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.2263,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,63,0.1397,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.0131,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,63,0.5228,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,10,0.1031,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,10,0.1045,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,42,0.4604,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,2,0.0303,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0021,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0148,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,2,0.0013,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,5,0.1046,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,media_simples,1,0.0048,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,2,0.0027,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,EFPC,Resgate Dados Detalhados,media_simples,42,0.4462,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,5,0.0425,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_94,3,0.0057,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0397,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_94,4,0.0023,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.0818,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_97,3,0.019,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,media_simples,10,0.0104,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,21,0.0051,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,3,0.002,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,10,0.0007,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.004,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,126,0.2197,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_97,10,0.009,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,5,0.0109,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,126,0.1357,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,5,0.158,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PJ,Resgate Dados Detalhados,media_simples,2,0.0112,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,126,0.6279,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,1,0.0016,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0052,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.5887,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,42,0.0657,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,42,0.044,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,1,0.0011,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0255,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_94,10,0.043,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_94,2,0.0113,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,42,0.0325,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_97,63,0.574,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_94,63,0.3828,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,3,0.004,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,media_simples,10,0.0571,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,63,0.136,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,10,0.0137,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.86,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,21,0.0225,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,1,0.0016,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,media_simples,21,0.0203,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,126,0.0648,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,1,0.0009,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0299,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,42,0.179,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,2,0.0034,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0155,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,5,0.0296,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,media_simples,21,0.0353,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,3,0.0002,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,media_simples,1,0.001,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,10,0.0054,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,2,0.0037,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,EFPC,Resgate Dados Detalhados,media_simples,3,0.0296,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,126,0.1785,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,42,0.038,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,63,0.2835,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,126,0.6399,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_94,21,0.0189,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.0014,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PJ,Resgate Dados Detalhados,media_simples,21,0.0476,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,21,0.0209,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,42,0.0302,2026/05/29
2026-07-21,2026-05-31,05/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,63,0.1217,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,10,0.0477,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,media_simples,63,0.0968,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,media_simples,5,0.0079,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,media_simples,42,0.0579,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,10,0.0551,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,2,0.0015,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,2,0.001,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PJ,Resgate Dados Detalhados,media_simples,5,0.0132,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,1,0.0011,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,VAREJO,Resgate Dados Detalhados,media_simples,3,0.0092,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0104,2026/05/29
2026-07-21,2026-05-31,05/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,21,0.0035,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,2,0.0572,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_97,126,0.1816,2026/05/29
2026-07-21,2026-05-31,05/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,21,0.0608,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,21,0.0519,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_94,63,0.3551,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,10,0.0408,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,2,0.0122,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,21,0.0172,2026/05/29
2026-07-21,2026-05-31,05/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,media_simples,42,0.2276,2026/05/29
2026-07-21,2026-05-31,05/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.0058,2026/05/29
2026-07-21,2026-05-31,05/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_94,3,0.0165,2026/05/29
