data_captura,indice,indice_nome,codigo_ativo,nome_ativo,tipo_ativo,quantidade_teorica,participacao_pct,reducao_capital,segmento
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BBAS3,BRASIL,ON  EJ  NM,2842496541,2.383,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BRAV3,BRAVA,ON      NM,462883017,0.412,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BPAC11,BTGP BANCO,UNT     N2,1194624560,2.601,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,CMIG4,CEMIG,PN      N1,1904057894,0.888,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,COGN3,COGNA ON,ON      NM,1915914094,0.197,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,CPLE3,COPEL,ON      NM,2969406694,1.837,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,CSAN3,COSAN,ON  ATZ NM,2242671999,0.345,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,CYRE3,CYRELA REALT,ON      NM,281609283,0.252,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,EMBJ3,EMBRAER,ON      NM,711833141,2.129,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ENGI11,ENERGISA,UNT     N2,325503046,0.659,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ENEV3,ENEVA,ON      NM,1913352180,1.990,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,EQTL3,EQUATORIAL,ON      NM,1247728993,2.132,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,GGBR4,GERDAU,PN      N1,1258208269,1.303,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,HAPV3,HAPVIDA,ON      NM,271662290,0.131,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ITSA4,ITAUSA,PN  EJ  N1,5970738360,3.230,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,ITUB4,ITAUUNIBANCO,PN  EJ  N1,5349695485,8.893,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,KLBN11,KLABIN S/A,UNT     N2,804572623,0.579,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,RENT3,LOCALIZA,ON      NM,978479038,1.699,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,LREN3,LOJAS RENNER,ON      NM,982593716,0.618,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,MGLU3,MAGAZ LUIZA,ON      NM,373155063,0.085,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,POMO4,MARCOPOLO,PN      N2,728266241,0.179,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,MBRF3,MARFRIG,ON      NM,761175338,0.516,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,BEEF3,MINERVA,ON      NM,454804863,0.070,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,MOTV3,MOTIVA SA,ON      NM,1002196725,0.601,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,MULT3,MULTIPLAN,ON      N2,320022221,0.394,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,NATU3,NATURA,ON      NM,838359453,0.353,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,PETR3,PETROBRAS,ON  EJ  N2,3478483761,6.862,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,PETR4,PETROBRAS,PN  EX  N2,4410960450,7.811,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,PRIO3,PRIO,ON      NM,757265605,2.035,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,RADL3,RAIADROGASIL,ON      NM,1313915830,0.988,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,RDOR3,REDE D OR,ON      NM,1091469308,1.551,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,RAIL3,RUMO S.A.,ON      NM,1221155293,0.728,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,SBSP3,SABESP,ON      NM,3506733260,4.099,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,SMFT3,SMART FIT,ON  EJ  NM,556651316,0.434,,
2026-06-04,IBXL,IBrX 50 - Índice Brasil 50,SUZB3,SUZANO S.A.,ON      NM,612918471,1.085,,
