data_captura,data_referencia,codigo,nome_emissor,dt_repactuacao_vencimento,indice_correcao,tx_compra,tx_venda,tx_indicativa,desvio_padrao,intervalo_indicativo_min,intervalo_indicativo_max,pu,ratio_pu_par_vne,duration,pct_reune,ref_ntnb
2026-06-05,2026-06-03,CGOSA1,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),2032-10-15,DI + 0.65%,0.9,0.6432,0.7694,0.036,0.7334,0.8055,1014.236164,99.5593,938.2,10,
2026-06-05,2026-06-03,CHSF12,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),2029-04-15,DI + 0.85%,0.6481,0.3916,0.4996,0.1304,0.3692,0.6302,1027.46136,100.8313,599.69,,
2026-06-05,2026-06-03,CHSF14,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),2031-09-15,DI + 0.85%,0.8492,0.65,0.727,0.0623,0.6647,0.7893,1036.103228,100.4541,936.02,,
2026-06-05,2026-06-03,CHSF24,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),2034-09-15,DI + 1.05%,1.1044,0.6247,0.8531,0.0764,0.7768,0.9296,1040.951169,100.8813,1135.3,,
2026-06-05,2026-06-03,CHTH11,CHINA THREE GORGES BRASIL ENERGIA S.A. (*),2029-12-15,DI + 0.43%,1.0514,0.5259,0.794,0.0353,0.7588,0.8294,1057.703348,99.1436,598.6,,
2026-06-05,2026-06-03,CIEL17,CIELO S/A,2027-12-17,DI + 0.54%,0.4389,0.2335,0.3315,0.0585,0.2731,0.3901,1069.12286,100.2787,337.84,,
2026-06-05,2026-06-03,CIEL18,CIELO S/A (*),2029-05-08,DI + 0.54%,0.527,0.3859,0.4564,0.0281,0.4283,0.4847,1012.101689,100.2037,616.52,,
2026-06-05,2026-06-03,CIEL19,CIELO S/A (*),2028-10-20,DI + 0.39%,0.5083,0.35,0.4341,0.0144,0.4197,0.4487,1015.756698,99.9095,519.73,35,
2026-06-05,2026-06-03,CLCD16,CELESC DISTRIBUIÇÃO S/A (*),2028-11-15,DI + 1.65%,1.0933,0.6554,0.8004,0.097,0.7034,0.8974,1018.934006,101.1033,329.95,,
2026-06-05,2026-06-03,CLCD17,CELESC DISTRIBUIÇÃO S/A (*),2031-07-15,DI + 0.95%,1.0498,0.7739,0.9219,0.1104,0.8115,1.0324,1057.146283,100.0878,794.2,,
2026-06-05,2026-06-03,CLCD18,CELESC DISTRIBUIÇÃO S/A (*),2031-07-30,DI + 0.67%,0.9682,0.6382,0.8136,0.0197,0.794,0.8334,1043.744971,99.552,793.39,,
2026-06-05,2026-06-03,CLII12,CORREDOR LOGISTICA E INFRAESTRUTURA S.A (*),2031-10-10,DI + 3.5%,2.0943,1.7038,1.8857,0.0544,1.8313,1.9402,992.222544,104.1349,654.55,,
2026-06-05,2026-06-03,CLIS11,CLI SUL S/A (*),2031-10-10,DI + 3.2%,--,--,1.6173,0.0417,1.5755,1.6591,1075.749781,103.8777,625.49,5,
2026-06-05,2026-06-03,CLMOA4,CALAMO DISTRIBUIDORA DE PRODUTOS DE BELEZA S/A (*),2032-11-27,DI + 0.95%,1.2799,0.6757,0.9676,0.0607,0.9069,1.0284,1002.182309,99.9323,978.47,,
2026-06-05,2026-06-03,CMGD18,CEMIG DISTRIBUIÇÃO S/A (*) (**),2027-06-15,DI + 1.35%,0.9502,0.5762,0.7439,0.0714,0.6725,0.8154,1077.203333,100.5521,231.35,,
2026-06-05,2026-06-03,CMGDA0,CEMIG DISTRIBUIÇÃO S/A (*),2029-02-15,DI + 0.8%,0.689,0.4372,0.5692,0.0285,0.5408,0.5978,1046.641844,100.4276,469.21,,
2026-06-05,2026-06-03,CMGDA1,CEMIG DISTRIBUIÇÃO S/A (*),2031-09-15,DI + 0.55%,0.8272,0.5989,0.7193,0.0669,0.6525,0.7863,1024.749995,99.4168,875.6,,
2026-06-05,2026-06-03,CMGDA2,CEMIG DISTRIBUIÇÃO S/A (*),2032-03-15,DI + 0.86%,0.829,0.6306,0.7209,0.0419,0.679,0.763,1036.725524,100.5123,933.59,10,
2026-06-05,2026-06-03,CMGDA3,CEMIG DISTRIBUIÇÃO S/A (*),2030-04-15,DI + 0.64%,0.706,0.469,0.589,0.0193,0.5697,0.6084,1020.106036,100.1368,679.83,,
2026-06-05,2026-06-03,CMGDB3,CEMIG DISTRIBUIÇÃO S/A (*),2032-04-15,DI + 0.8%,0.863,0.573,0.6998,0.0894,0.6104,0.7892,1022.772674,100.3777,955.66,,
2026-06-05,2026-06-03,CMGTA0,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),2030-03-15,DI + 0.64%,0.6751,0.4876,0.5825,0.055,0.5275,0.6376,1032.500314,100.1495,658.73,,
2026-06-05,2026-06-03,CMPH14,CM HOSPITALAR S.A.,2028-11-05,DI + 1.7%,--,--,--,--,--,--,425.028379,55.96,N/D,,
2026-06-05,2026-06-03,CMTR19,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),2027-12-15,DI + 1.33%,0.8148,0.5168,0.6444,0.1295,0.515,0.774,718.556138,100.62,229.65,,
2026-06-05,2026-06-03,CNLM17,CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO S/A (*),2033-04-15,DI + 0.96%,0.9032,0.662,0.7646,0.0964,0.6682,0.8611,1026.914921,100.8218,1065.83,35,
2026-06-05,2026-06-03,COCEA2,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),2029-05-15,DI + 1.1%,1.204,0.9066,1.0853,0.046,1.0394,1.1314,1007.891744,100.0356,617.41,,
2026-06-05,2026-06-03,COGNA4,COGNA EDUCACAO S.A (*),2029-11-19,DI + 1.6%,1.4088,1.0474,1.2287,0.0307,1.198,1.2595,1015.625357,100.8979,615.66,10,
2026-06-05,2026-06-03,COGNA5,COGNA EDUCACAO S.A (*),2028-11-17,DI + 0.64%,1.2643,0.9503,1.1139,0.093,1.0209,1.207,1043.783254,99.0502,511.62,,
2026-06-05,2026-06-03,COGNB2,COGNA EDUCACAO S.A (*),2029-05-15,DI + 1.6%,1.3748,1,1.2262,0.0351,1.1911,1.2614,1015.558893,100.771,525.33,,
2026-06-05,2026-06-03,COLNA3,RODOVIAS DAS COLINAS S/A (*),2032-01-15,DI + 0.8%,0.975,0.7676,0.8758,0.0082,0.8676,0.8842,1053.186957,99.7682,777.6,15,
2026-06-05,2026-06-03,CPFGA3,CPFL GERAÇÃO DE ENERGIA S/A (*),2031-09-10,DI + 0.59%,0.7569,0.4696,0.5951,0.1165,0.4787,0.7117,1033.042912,99.9828,856.84,,
2026-06-05,2026-06-03,CPFPA6,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),2028-06-05,DI + 0.57%,0.5971,0.4301,0.5653,0.1776,0.3877,0.743,547.939024,100.0042,225.26,,
2026-06-05,2026-06-03,CPFPA8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),2029-09-10,DI + 0.49%,0.6494,0.3602,0.4833,0.0973,0.386,0.5807,1033.139142,100.015,565.69,,
2026-06-05,2026-06-03,CPFPB8,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),2031-09-10,DI + 0.59%,0.7005,0.4545,0.5768,0.0699,0.5069,0.6468,1033.682204,100.0446,856.97,,
2026-06-05,2026-06-03,CPGT17,COPEL GERAÇÃO E TRANSMISSÃO S/A (*) (**),2026-10-15,DI + 1.38%,1.0091,0.6194,0.8131,0.0729,0.7402,0.8861,510.901175,100.2072,93,,
2026-06-05,2026-06-03,CPGT18,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2030-01-15,DI + 1.4%,0.8885,0.5753,0.7117,0.0992,0.6125,0.811,1075.597523,101.6659,612.26,,
2026-06-05,2026-06-03,CPGT19,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2029-10-10,DI + 0.52%,0.7231,0.4149,0.5728,0.0402,0.5326,0.613,1019.205675,99.8952,503.21,,
2026-06-05,2026-06-03,CPGT29,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2031-10-10,DI + 0.69%,0.9199,0.4737,0.7036,0.1294,0.5743,0.8331,1020.033379,99.9522,892.5,,
2026-06-05,2026-06-03,CPGT39,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2034-10-10,DI + 0.95%,1.2395,0.7322,0.9429,0.0473,0.8956,0.9903,1021.226141,100.0322,1153.35,,
2026-06-05,2026-06-03,CPGTA0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2029-02-15,DI + 0.59%,0.6449,0.418,0.5244,0.0421,0.4823,0.5666,1042.832875,100.1218,470.06,,
2026-06-05,2026-06-03,CPGTB0,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),2032-02-15,DI + 0.79%,0.9893,0.6595,0.7991,0.0793,0.7198,0.8786,1041.814421,99.9672,915.03,,
2026-06-05,2026-06-03,CPLD19,COPEL DISTRIBUICAO S/A (*),2031-05-15,DI + 0.6%,1,0.4445,0.6847,0.0542,0.6306,0.739,1004.67925,99.7423,772.46,,
2026-06-05,2026-06-03,CPLD27,COPEL DISTRIBUICAO S/A (*),2027-05-15,DI + 1.36%,1.0912,0.6429,0.863,0.123,0.74,0.986,506.080875,100.4461,228.22,,
2026-06-05,2026-06-03,CPLD38,COPEL DISTRIBUICAO S/A (*),2028-06-15,DI + 2.25%,1.8028,1.1175,1.433,0.0721,1.3609,1.5052,1090.208024,101.3562,423.57,,
2026-06-05,2026-06-03,CPLDA0,COPEL DISTRIBUICAO S/A (*),2030-07-15,DI + 0.43%,0.8032,0.4886,0.6266,0.0418,0.5848,0.6684,1049.09479,99.517,623.57,,
2026-06-05,2026-06-03,CPLDB0,COPEL DISTRIBUICAO S/A (*),2032-07-15,DI + 0.58%,0.9314,0.6376,0.7577,0.0282,0.7295,0.786,1047.580166,99.318,975.95,,
2026-06-05,2026-06-03,CPREA0,CPFL ENERGIAS RENOVÁVEIS (*) (**),2028-12-12,DI + 1.12%,0.9524,0.3656,0.6937,0.0379,0.6557,0.7317,1080.068733,100.8641,513.53,,
2026-06-05,2026-06-03,CPTE12,CACHOEIRA PAULISTA TRANS. DE ENERGIA S/A (*),2031-07-15,DI + 1.7%,1.2558,0.6903,0.9508,0.0639,0.8869,1.0148,728.561167,101.6103,546.66,,
2026-06-05,2026-06-03,CSAN15,COSAN S.A. (*),2028-04-20,DI + 2.4%,2.5202,2.098,2.1772,0.2268,1.9504,2.4041,1022.767149,100.3619,417.96,,
2026-06-05,2026-06-03,CSAN18,COSAN S.A. (*),2031-01-21,DI + 1.8%,2.186,1.5129,1.836,0.2636,1.5725,2.0997,1055.779321,99.8944,752.86,15,
2026-06-05,2026-06-03,CSAN23,COSAN S.A. (*),2031-08-15,DI + 2%,2.2232,1.5782,1.855,0.3379,1.5171,2.193,1050.238189,100.4325,764.91,5,
2026-06-05,2026-06-03,CSAN24,COSAN S.A. (*),2032-05-05,DI + 1.9%,2.2976,1.8822,2.0363,0.2388,1.7975,2.2751,1008.137304,99.5336,880.88,15,
2026-06-05,2026-06-03,CSANA0,COSAN S.A. (*),2029-06-28,DI + 1%,2.0931,1.5146,1.6907,0.4121,1.2786,2.1029,1049.058717,98.6024,519.72,,
2026-06-05,2026-06-03,CSANA1,COSAN S.A. (*),2026-06-16,DI + 0.5%,--,--,--,--,--,--,N/D,N/D,N/D,,
2026-06-05,2026-06-03,CSANA2,COSAN S.A. (*),2029-01-27,DI + 0.6%,2.1576,1.7859,1.9529,0.1399,1.8129,2.0929,1143.329039,96.5413,664,50,
2026-06-05,2026-06-03,CSANB0,COSAN S.A. (*),2034-06-28,DI + 1.5%,2.277,1.7018,1.9576,0.1606,1.797,2.1184,1046.179346,98.1277,1054.96,15,
2026-06-05,2026-06-03,CSANB1,COSAN S.A. (*),2030-01-08,DI + 0.72%,2.6948,2.1083,2.3739,0.158,2.2159,2.5321,1012.379826,95.6534,684.56,,
2026-06-05,2026-06-03,CSANB2,COSAN S.A. (*),2030-03-27,DI + 0.7%,2.1219,1.5039,1.7842,0.1849,1.5993,1.9691,1152.043919,97.1634,674.9,10,
2026-06-05,2026-06-03,CSANC1,COSAN S.A. (*),2035-01-08,DI + 1.3%,2.918,2.0769,2.3584,0.2645,2.0939,2.6229,1010.213413,95.2336,1171.33,15,
2026-06-05,2026-06-03,CSANC2,COSAN S.A. (*),2032-03-27,DI + 1%,2.145,1.5785,1.8691,0.1426,1.7265,2.0119,1154.336921,97.016,886.11,15,
2026-06-05,2026-06-03,CSED12,CRUZEIRO DO SUL EDUCACIONAL S/A (*),2030-02-05,DI + 1.35%,1.465,0.8279,1.1102,0.0139,1.0963,1.1243,1053.600025,100.5121,543.63,,
2026-06-05,2026-06-03,CSMGA7,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2029-12-16,DI + 1.3%,1.0158,0.6122,0.8061,0.0193,0.7868,0.8255,917.553783,100.7255,373.41,,
2026-06-05,2026-06-03,CSMGA8,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2030-09-15,DI + 1.2%,1.0002,0.8136,0.9253,0.0597,0.8655,0.9851,1037.330172,100.4984,461.42,,
2026-06-05,2026-06-03,CSMGA9,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2034-07-15,DI + 0.9%,1.021,0.7446,0.8824,0.0506,0.8318,0.933,1019.624656,100.0558,805.38,,
2026-06-05,2026-06-03,CSMGB0,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2035-05-15,DI + 0.6%,0.9959,0.8104,0.9118,0.0743,0.8375,0.9861,995.877002,98.8684,924.72,,
2026-06-05,2026-06-03,CSMGB6,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2026-09-15,DI + 1.3%,0.8785,0.4666,0.7637,0.0687,0.695,0.8325,158.959977,100.0808,38.37,,
2026-06-05,2026-06-03,CSMGD1,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2035-10-15,DI + 0.52%,1.1284,0.7937,0.9603,0.0432,0.9171,1.0035,1001.622464,98.3378,963.31,,
2026-06-05,2026-06-03,CSMGD2,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),2036-03-15,DI + 0.65%,0.9679,0.692,0.8245,0.0699,0.7547,0.8945,1023.925303,99.3156,997.64,,
2026-06-05,2026-06-03,CSNAA1,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),2028-11-10,DI + 1.65%,20.3758,14.2687,17.2566,1.4926,15.764,18.7492,794.734436,78.6685,416.25,,
2026-06-05,2026-06-03,CSNAA2,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),2027-12-20,DI + 2.5%,16.3281,12.4786,13.9421,0.5694,13.3727,14.5116,975.672273,90.9014,223.49,15,
2026-06-05,2026-06-03,CSRNA2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),2031-03-15,DI + 0.96%,0.9278,0.631,0.779,0.0631,0.7159,0.8422,1037.575694,100.5733,803.35,,
2026-06-05,2026-06-03,CTEE19,ISA ENERGIA BRASIL S.A.,2028-11-15,DI + 2.83%,0.5453,0.2834,0.4328,0.0738,0.359,0.5067,1039.690501,103.1015,328.12,,
2026-06-05,2026-06-03,CTNS25,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*) (**),2026-06-10,DI + 1.15%,1.5915,--,1.1895,0.3292,0.8603,1.5188,1072.234368,99.9994,4,,
2026-06-05,2026-06-03,CTNSA2,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A,2030-02-25,DI + 1%,0.8,0.5499,0.669,0.0379,0.6311,0.707,1049.516182,100.944,721.92,,
2026-06-05,2026-06-03,CVCB14,CVC BRASIL OPERADORA E AGENCIA DE VIAGENS S.A. (*),2028-10-30,DI + 4.5%,4.7528,3.5175,4.1569,0.1425,4.0144,4.2995,0.582092,100.3477,266.62,,
2026-06-05,2026-06-03,DASAA6,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),2027-04-20,DI + 1.6%,2.186,1.6144,1.853,0.255,1.598,2.108,508.009609,99.7928,210.11,,
2026-06-05,2026-06-03,DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),2027-10-20,DI + 2.4%,2.8413,1.2057,1.8659,0.4455,1.4204,2.3116,1023.47322,100.4312,207.47,,
2026-06-05,2026-06-03,DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),2028-10-30,DI + 1.7%,2.6538,1.8597,2.2583,0.0174,2.2409,2.2758,1002.540073,98.8783,518.96,,
2026-06-05,2026-06-03,DASAC2,DIAGNÓSTICOS DA AMÉRICA S/A (*),2030-11-20,DI + 3.4%,3.3,2.7685,3.0416,0.0718,2.9697,3.1135,1016.090764,100.9341,675.4,,
2026-06-05,2026-06-03,DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),2031-10-30,DI + 2.05%,3.296,2.7359,3.0151,0.0711,2.944,3.0863,979.285073,96.5544,934.7,35,
2026-06-05,2026-06-03,DXCO13,DEXCO S.A (*),2031-10-15,DI + 0.53%,0.9017,0.6285,0.7577,0.0178,0.7399,0.7756,1010.389766,99.1972,896.98,,
2026-06-05,2026-06-03,EBENA6,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2028-03-04,DI + 0.89%,0.8999,0.3703,0.6419,0.117,0.5249,0.759,1039.242305,100.2784,284.62,,
2026-06-05,2026-06-03,EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2028-06-20,DI + 0.68%,--,--,1.0042,0.013,0.9911,1.0173,1060.431326,99.5739,334.53,,
2026-06-05,2026-06-03,EBENB1,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2030-12-19,DI + 0.63%,0.8285,0.5985,0.7043,0.022,0.6823,0.7264,1063.017564,99.7809,748.63,,
2026-06-05,2026-06-03,EBENC1,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2032-12-19,DI + 0.73%,0.8623,0.589,0.7235,0.0471,0.6764,0.7706,1066.087692,100.0253,988.93,,
2026-06-05,2026-06-03,ECOV17,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),2032-02-25,DI + 1.25%,0.9082,0.658,0.7747,0.0518,0.7228,0.8266,1056.99657,101.5967,850.08,,
2026-06-05,2026-06-03,EDPR13,EDP TRANSMISSAO GOIAS S.A. (*),2030-12-10,DI + 0.52%,0.808,0.579,0.6544,0.0314,0.623,0.6859,1061.535121,99.6898,585.69,,
2026-06-05,2026-06-03,EDPR23,EDP TRANSMISSAO GOIAS S.A. (*),2032-12-10,DI + 0.6%,0.9437,0.6555,0.7793,0.0673,0.712,0.8467,1058.41035,99.3044,986.72,,
2026-06-05,2026-06-03,EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,2027-08-22,DI + 1.6%,0.5031,0.24,0.3883,0.0255,0.3628,0.4138,1051.025927,100.8063,169.02,,
2026-06-05,2026-06-03,EEELA3,CPFL TRANSMISSAO S.A (*),2029-09-10,DI + 0.49%,0.6,0.3545,0.4928,0.0886,0.4042,0.5814,1032.919913,99.9937,565.67,,
2026-06-05,2026-06-03,EESG13,ENVIRONMENTAL ESG PARTICIPACOES S.A. (*) (**),2029-06-25,DI + 2.75%,--,--,--,--,--,--,N/D,N/D,N/D,,
2026-06-05,2026-06-03,EGIED1,ENGIE BRASIL ENERGIA S.A. (*),2028-11-15,DI + 1%,0.683,0.3638,0.5098,0.1249,0.3849,0.6349,1015.995922,100.8451,436.13,,
2026-06-05,2026-06-03,EGIED2,ENGIE BRASIL ENERGIA S.A.,2026-06-15,DI + 0.55%,0.922,0.3319,0.4823,0.2287,0.2536,0.7111,1286.742253,100.0019,7,,
2026-06-05,2026-06-03,EGIEE1,ENGIE BRASIL ENERGIA S.A. (*),2030-11-15,DI + 1.1%,0.9585,0.5475,0.7971,0.2004,0.5967,0.9976,1016.863621,100.9261,774.82,,
2026-06-05,2026-06-03,EKTRA0,ELEKTRO REDES S.A. (*) (**),2026-10-15,DI + 1.29%,1.0824,0.4419,0.7404,0.0514,0.689,0.7919,1021.620647,100.201,93,,
2026-06-05,2026-06-03,EKTRA1,ELEKTRO REDES S.A. (*) (**),2027-07-15,DI + 1.28%,--,--,1.0178,0.066,0.9518,1.0839,1060.265352,100.2609,253.36,,
2026-06-05,2026-06-03,EKTRA3,ELEKTRO REDES S.A. (*),2031-04-15,DI + 0.98%,0.9199,0.558,0.7454,0.0708,0.6746,0.8163,1026.939236,100.7631,824.22,,
2026-06-05,2026-06-03,EKTRA4,ELEKTRO REDES S.A. (*),2032-02-08,DI + 0.8%,0.8748,0.5999,0.7345,0.0533,0.6812,0.7879,1047.846256,100.2506,970.69,,
2026-06-05,2026-06-03,EKTRB0,ELEKTRO REDES S.A. (*),2028-10-15,DI + 1.44%,1.1312,0.3806,0.7665,0.1145,0.6521,0.8811,1030.994435,101.1008,414.46,,
2026-06-05,2026-06-03,ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2029-04-15,DI + 0.85%,0.6673,0.4641,0.5514,0.0683,0.4831,0.6198,1026.202281,100.7078,599.61,,
2026-06-05,2026-06-03,ELET17,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2035-11-15,DI + 0.85%,0.9501,0.71,0.8346,0.0575,0.7771,0.8923,1008.175844,100.0766,1263.89,,
2026-06-05,2026-06-03,ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2028-09-15,DI + 1.55%,0.9889,0.8339,0.8835,0.0339,0.8497,0.9175,1043.614102,101.0324,393.39,50,
2026-06-05,2026-06-03,ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2031-04-15,DI + 1%,0.8375,0.5355,0.6639,0.0858,0.578,0.7498,1031.286267,101.187,893.18,,
2026-06-05,2026-06-03,ELFA12,ELFA MEDICAMENTOS SA (*) (**),2031-12-13,DI + 3.4%,--,--,--,--,--,--,436.682723,44.1956,N/D,,
2026-06-05,2026-06-03,ELPLA6,ELETROPAULO METROP. ELETRIC. DE S.P. S/A,2028-10-04,DI + 1.64%,3.1285,1.8108,2.5374,0.0551,2.4823,2.5926,1009.99593,98.5962,404.84,,
2026-06-05,2026-06-03,ELPLB8,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2028-05-15,DI + 1.1%,3.0802,1.9333,2.5033,0.0099,2.4934,2.5132,983.735623,97.6381,436.62,,
2026-06-05,2026-06-03,ELTN16,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2031-09-15,DI + 0.85%,0.8782,0.5771,0.6912,0.0827,0.6085,0.774,1037.472404,100.5868,936.31,,
2026-06-05,2026-06-03,ELTN19,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2032-11-15,DI + 0.65%,0.9205,0.5865,0.7243,0.0943,0.6301,0.8187,1004.081981,99.6804,1092.57,,
2026-06-05,2026-06-03,ELTN26,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2034-09-15,DI + 1.05%,1.1016,0.6491,0.8693,0.0768,0.7925,0.9462,1040.198293,100.8083,1135.03,,
2026-06-05,2026-06-03,ENERB5,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2029-12-15,DI + 0.8%,0.85,0.4631,0.6843,0.0477,0.6366,0.7321,1071.923626,100.308,675,,
2026-06-05,2026-06-03,ENERC3,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2029-09-04,DI + 0.8%,0.8058,0.5135,0.6359,0.0659,0.57,0.7019,1040.521789,100.4239,654.46,,
2026-06-05,2026-06-03,ENEV38,ENEVA S.A. (*),2029-07-15,DI + 1.7%,1.1016,0.7515,0.9208,0.0698,0.851,0.9907,1076.392659,101.629,530.22,,
2026-06-05,2026-06-03,ENEV48,ENEVA S.A. (*),2032-07-15,DI + 2%,1.0059,0.6528,0.8272,0.0618,0.7653,0.8891,1103.436245,104.0679,874.04,,
2026-06-05,2026-06-03,ENEVA3,ENEVA S.A. (*),2029-12-15,DI + 0.9%,0.7797,0.6,0.6947,0.0439,0.6508,0.7387,1074.953561,100.546,674.12,,
2026-06-05,2026-06-03,ENEVC0,ENEVA S.A. (*),2029-04-15,DI + 1%,0.7,0.5757,0.641,0.0168,0.6242,0.6578,1027.84223,100.8491,598.64,35,
2026-06-05,2026-06-03,ENEVD0,ENEVA S.A. (*),2031-04-15,DI + 1.15%,0.8683,0.627,0.7361,0.0566,0.6795,0.7928,1033.105034,101.3457,822.63,,
2026-06-05,2026-06-03,ENGIA7,ENERGISA S/A,2027-10-20,DI + 1.5%,0.5795,0.4237,0.5328,0.1065,0.4263,0.6394,1026.093028,100.7941,208.45,,
2026-06-05,2026-06-03,ENGIA8,ENERGISA S/A,2026-06-20,DI + 1.6%,0.4562,0.2,0.3283,0.0424,0.2859,0.3708,1494.660671,100.06,12,,
2026-06-05,2026-06-03,ENGIB1,ENERGISA S/A,2029-09-04,DI + 0.8%,0.8123,0.4991,0.6405,0.0627,0.5778,0.7033,1040.398279,100.412,654.44,,
2026-06-05,2026-06-03,ENGIB5,ENERGISA S/A,2026-10-15,DI + 1.64%,0.8337,0.4093,0.5043,0.1899,0.3145,0.6943,1024.270756,100.4155,93,,
2026-06-05,2026-06-03,ENGIB7,ENERGISA S/A,2029-10-20,DI + 1.65%,0.9664,0.6088,0.7023,0.1388,0.5635,0.8413,1041.027082,102.2431,597.77,,
2026-06-05,2026-06-03,ENGIB8,ENERGISA S/A,2028-06-20,DI + 2.1%,--,--,0.7016,0.1473,0.5542,0.849,1096.83308,102.3643,427.68,,
2026-06-05,2026-06-03,ENGIC3,ENERGISA S/A,2030-02-25,DI + 0.8%,0.8473,0.5445,0.6669,0.0881,0.5789,0.7551,1043.102092,100.38,723.62,,
2026-06-05,2026-06-03,ENGIC4,ENERGISA S/A (*),2032-09-15,DI + 0.75%,0.8403,0.6721,0.7529,0.0065,0.7464,0.7595,1031.083546,99.9887,993.26,,
2026-06-05,2026-06-03,ENGIC5,ENERGISA S/A,2028-10-15,DI + 1.8%,0.9432,0.5533,0.647,0.1539,0.4932,0.801,1044.01403,102.33,510.13,,
2026-06-05,2026-06-03,ENGIC6,ENERGISA S/A,2027-04-15,DI + 1.5%,0.5829,0.3614,0.5219,0.1,0.4219,0.622,1027.999936,100.7993,207.21,,
2026-06-05,2026-06-03,ENGIC9,ENERGISA S/A,2028-09-15,DI + 1.45%,0.7397,0.5804,0.6738,0.1067,0.5671,0.7806,1048.294085,101.5069,491.12,,
2026-06-05,2026-06-03,ENGID3,ENERGISA S/A,2032-02-25,DI + 0.95%,0.855,0.642,0.7499,0,0.7499,0.7501,1047.59704,100.7727,978.65,,
2026-06-05,2026-06-03,ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-04-15,DI + 0.75%,0.7107,0.5,0.6048,0.0201,0.5847,0.625,1022.362335,100.344,600.07,35,
2026-06-05,2026-06-03,ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-09-04,DI + 0.8%,0.9099,0.5205,0.7005,0.0476,0.6529,0.7482,1038.789346,100.2567,654.29,,
2026-06-05,2026-06-03,ENMTB2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-12-15,DI + 0.8%,0.8387,0.6049,0.6892,0.0642,0.625,0.7535,1071.783903,100.2949,674.99,,
