data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-09,BAC,BANK_OF_AMERICA,54.41999816894531
2026-06-28,2026-06-10,BAC,BANK_OF_AMERICA,54.540000915527344
2026-06-28,2026-06-11,BAC,BANK_OF_AMERICA,55.15999984741211
2026-06-28,2026-06-12,BAC,BANK_OF_AMERICA,56.02000045776367
2026-06-28,2026-06-15,BAC,BANK_OF_AMERICA,55.869998931884766
2026-06-28,2026-06-16,BAC,BANK_OF_AMERICA,56.84000015258789
2026-06-28,2026-06-17,BAC,BANK_OF_AMERICA,56.529998779296875
2026-06-28,2026-06-18,BAC,BANK_OF_AMERICA,56.20000076293945
2026-06-28,2026-06-22,BAC,BANK_OF_AMERICA,57.369998931884766
2026-06-28,2026-06-23,BAC,BANK_OF_AMERICA,57.90999984741211
2026-06-28,2026-06-24,BAC,BANK_OF_AMERICA,57.72999954223633
2026-06-28,2026-06-25,BAC,BANK_OF_AMERICA,58.189998626708984
2026-06-28,2026-06-26,BAC,BANK_OF_AMERICA,57.880001068115234
2026-06-28,2026-05-29,XOM,EXXONMOBIL,145.25999450683594
2026-06-28,2026-06-01,XOM,EXXONMOBIL,149.3800048828125
2026-06-28,2026-06-02,XOM,EXXONMOBIL,149.55999755859375
2026-06-28,2026-06-03,XOM,EXXONMOBIL,152.52999877929688
2026-06-28,2026-06-04,XOM,EXXONMOBIL,152.0399932861328
2026-06-28,2026-06-05,XOM,EXXONMOBIL,149.9199981689453
2026-06-28,2026-06-08,XOM,EXXONMOBIL,151.75
2026-06-28,2026-06-09,XOM,EXXONMOBIL,148.91000366210938
2026-06-28,2026-06-10,XOM,EXXONMOBIL,150.6199951171875
2026-06-28,2026-06-11,XOM,EXXONMOBIL,146.60000610351562
2026-06-28,2026-06-12,XOM,EXXONMOBIL,147.00999450683594
2026-06-28,2026-06-15,XOM,EXXONMOBIL,140.9199981689453
2026-06-28,2026-06-16,XOM,EXXONMOBIL,141.86000061035156
2026-06-28,2026-06-17,XOM,EXXONMOBIL,140.74000549316406
2026-06-28,2026-06-18,XOM,EXXONMOBIL,137.80999755859375
2026-06-28,2026-06-22,XOM,EXXONMOBIL,138.47000122070312
2026-06-28,2026-06-23,XOM,EXXONMOBIL,139.72999572753906
2026-06-28,2026-06-24,XOM,EXXONMOBIL,136.89999389648438
2026-06-28,2026-06-25,XOM,EXXONMOBIL,137.5500030517578
2026-06-28,2026-06-26,XOM,EXXONMOBIL,136.5399932861328
2026-06-28,2026-05-29,CVX,CHEVRON,182.4600067138672
2026-06-28,2026-06-01,CVX,CHEVRON,185.8300018310547
2026-06-28,2026-06-02,CVX,CHEVRON,187.5500030517578
2026-06-28,2026-06-03,CVX,CHEVRON,189.7100067138672
2026-06-28,2026-06-04,CVX,CHEVRON,188.35000610351562
2026-06-28,2026-06-05,CVX,CHEVRON,187.30999755859375
2026-06-28,2026-06-08,CVX,CHEVRON,189.24000549316406
2026-06-28,2026-06-09,CVX,CHEVRON,186.75999450683594
2026-06-28,2026-06-10,CVX,CHEVRON,189.8000030517578
2026-06-28,2026-06-11,CVX,CHEVRON,185.82000732421875
2026-06-28,2026-06-12,CVX,CHEVRON,187.22000122070312
2026-06-28,2026-06-15,CVX,CHEVRON,180.39999389648438
2026-06-28,2026-06-16,CVX,CHEVRON,180.11000061035156
2026-06-28,2026-06-17,CVX,CHEVRON,177.5800018310547
2026-06-28,2026-06-18,CVX,CHEVRON,173.6300048828125
