data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1960-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.005377e-12
2026-08-01,1960-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.025718e-12
2026-08-01,1960-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.056228e-12
2026-08-01,1960-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.09836e-12
2026-08-01,1960-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.153569e-12
2026-08-01,1960-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.188438e-12
2026-08-01,1960-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.213136e-12
2026-08-01,1961-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.236382e-12
2026-08-01,1961-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.240741e-12
2026-08-01,1961-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.266892e-12
2026-08-01,1961-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.329365e-12
2026-08-01,1961-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.348252e-12
2026-08-01,1961-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.368592e-12
2026-08-01,1961-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.388932e-12
2026-08-01,1961-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.461575e-12
2026-08-01,1961-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.522595e-12
2026-08-01,1961-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.648994e-12
2026-08-01,1961-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.728901e-12
2026-08-01,1961-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.792827e-12
2026-08-01,1962-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.887263e-12
2026-08-01,1962-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.919225e-12
2026-08-01,1962-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.951188e-12
2026-08-01,1962-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.96717e-12
2026-08-01,1962-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.045624e-12
2026-08-01,1962-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.109549e-12
