data_captura,titulo,data_referencia,codigo_selic,data_base_emissao,data_vencimento,tx_compra,tx_venda,tx_indicativa,pu,desvio_padrao,interv_ind_inf_d0,interv_ind_sup_d0,interv_ind_inf_dma1,interv_ind_sup_dma1,criterio
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2028-08-15,8.8912,8.8625,8.8757,4589.405629,0.00619519130052,8.5482,9.1063,8.6057,9.0922,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2029-05-15,8.633,8.6057,8.6141,4476.548868,0.00580805928258,8.3029,8.8688,8.333,8.8327,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2030-08-15,8.6244,8.5963,8.6077,4438.49092,0.00369274472852,8.3375,8.8715,8.3088,8.8193,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2031-05-15,8.5223,8.4953,8.5097,4327.879829,0.00092499999459,8.2575,8.7639,8.2107,8.7136,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2032-08-15,8.4238,8.3971,8.4146,4323.540096,0.01735013469429,8.1713,8.6579,8.1257,8.6125,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2033-05-15,8.3139,8.2848,8.2993,4232.718379,0.00642710036019,8.0778,8.5478,8.0253,8.4955,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2035-05-15,8.1054,8.0755,8.0922,4180.049364,0.00379714374761,7.8753,8.3305,7.8288,8.2842,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2037-05-15,7.92,7.8786,7.9011,4151.58526,0.01011246284295,7.6783,8.1213,7.6469,8.0899,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2040-08-15,7.787,7.7523,7.77,4159.189269,0,7.5565,7.9856,7.5265,7.9556,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2045-05-15,7.6208,7.583,7.6034,4049.715227,0.00391881906319,7.3992,7.8176,7.3687,7.7869,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2050-08-15,7.5494,7.515,7.5305,4074.029105,0.00468230462486,7.3238,7.7372,7.3004,7.7134,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2055-05-15,7.4793,7.4516,7.4621,3990.015464,0.00749505608985,7.2495,7.6609,7.2341,7.6452,Calculado
2026-06-26,NTN-B,2026-06-25,760199,2000-07-15,2060-08-15,7.4747,7.4446,7.457,4026.007774,0.00450810673232,7.2432,7.6544,7.2299,7.6405,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2016-01-15,2027-01-01,13.9773,13.9483,13.9654,1028.611348,0.0031743834866,13.8007,14.2716,13.7651,14.2332,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2018-01-05,2029-01-01,14.3372,14.3111,14.3241,964.532176,0.00971037833249,13.8769,14.8587,13.8645,14.8226,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2020-01-10,2031-01-01,14.5367,14.5264,14.5318,910.284165,0.00093184404275,14.0613,14.9491,14.1242,14.9813,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2022-01-07,2033-01-01,14.525,14.5122,14.5185,871.432808,0.00012499996,13.9953,14.8547,14.148,14.9325,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2024-01-05,2035-01-01,14.4552,14.4417,14.4485,845.147446,0,13.9036,14.736,14.0758,14.8358,Calculado
2026-06-26,NTN-F,2026-06-25,950199,2026-01-09,2037-01-01,14.4321,14.42,14.4255,823.779431,0,13.8433,14.6594,14.0488,14.797,Calculado
2026-06-27,LTN,2026-06-26,100000,2023-01-06,2026-07-01,14.3245,14.3006,14.3071,998.409379,0.01836402088732,14.1148,14.5196,14.1402,14.5517,Calculado
2026-06-27,LTN,2026-06-26,100000,2024-07-05,2026-10-01,13.8393,13.7853,13.8165,965.680607,0.01994743091202,13.6888,13.9638,13.6669,13.9408,Calculado
2026-06-27,LTN,2026-06-26,100000,2025-01-10,2027-04-01,13.9562,13.9333,13.9423,906.277761,0.00224125330117,13.6729,14.3245,13.644,14.2931,Calculado
2026-06-27,LTN,2026-06-26,100000,2023-07-07,2027-07-01,14.0149,13.9994,14.0064,876.687588,0.00228514873695,13.6715,14.451,13.633,14.4109,Calculado
